Pincode,Enrolment_Count,Update_Count,Lag_Ratio,ULI,Risk_Category,Latitude,Longitude,District
444705,258,19666,-75.2248062015504,0.0,SAFE,21.107955555555556,77.47032666666668,Amravati
444706,85,6094,-70.69411764705882,0.0,SAFE,20.948099999999997,77.2223,Amravati
444707,62,5375,-85.69354838709677,0.0,SAFE,21.105383333333332,77.76978333333334,Amravati
444708,110,11623,-104.66363636363636,0.0,SAFE,20.70388235294118,77.87016470588235,Amravati
444709,171,18941,-109.76608187134502,0.0,SAFE,20.912424,77.967336,Amravati
444710,19,2961,-154.8421052631579,0.0,SAFE,20.862000000000002,77.8889,Amravati
444711,39,4466,-113.51282051282051,0.0,SAFE,20.776220000000002,78.05508,Amravati
444717,97,6938,-70.52577319587628,0.0,SAFE,21.34277777777778,77.30028888888889,Amravati
444719,152,13552,-88.15789473684211,0.0,SAFE,21.4782,77.31470909090909,Amravati
444720,45,5238,-115.4,0.0,SAFE,21.3312,77.7806,Amravati
444723,63,5297,-83.07936507936508,0.0,SAFE,21.267175,77.673075,Amravati
444801,161,12562,-77.0248447204969,0.0,SAFE,21.03439523809524,77.65931428571429,Amravati
444802,80,5128,-63.1,0.0,SAFE,20.91222222222222,77.61567777777778,Amravati
444803,202,13804,-67.33663366336634,0.0,SAFE,20.96422,77.38882,Amravati
444804,50,3631,-71.62,0.0,SAFE,21.086028571428567,77.56192857142857,Amravati
444805,124,6181,-48.846774193548384,0.0,SAFE,21.132,77.559,Amravati
444806,377,21420,-55.816976127320956,0.0,SAFE,21.197717391304348,77.50212173913043,Amravati
444807,177,14575,-81.34463276836158,0.0,SAFE,21.3893,77.3985888888889,Amravati
444808,166,9049,-53.51204819277108,0.0,SAFE,21.21875,77.53101666666667,Amravati
444809,74,4394,-58.37837837837838,0.0,SAFE,21.31738,77.85128,Amravati
444810,25,2032,-80.28,0.0,SAFE,21.1886,77.5724,Amravati
444813,110,8790,-78.9090909090909,0.0,SAFE,21.449022222222222,77.3451888888889,Amravati
444901,85,9065,-105.6470588235294,0.0,SAFE,21.07120666666667,77.84971999999999,Amravati
444902,41,4629,-111.90243902439025,0.0,SAFE,21.175375000000003,77.62845,Amravati
444903,49,5973,-120.89795918367346,0.0,SAFE,21.123700000000003,78.07039999999999,Amravati
444904,183,18916,-102.36612021857924,0.0,SAFE,20.87723181818182,77.88377272727273,Amravati
444905,192,14786,-76.01041666666667,0.0,SAFE,21.160254545454546,77.89955454545454,Amravati
444906,271,20565,-74.88560885608857,0.0,SAFE,21.295585714285714,78.00687142857143,Amravati
444907,63,3590,-55.98412698412698,0.0,SAFE,21.1347,78.1034,Amravati
444908,54,7157,-131.53703703703704,0.0,SAFE,21.392881818181817,78.1336909090909,Amravati
445001,521,31916,-60.25911708253359,0.0,SAFE,20.14733846153846,78.14557692307693,Yavatmal
445002,133,12917,-96.1203007518797,0.0,SAFE,20.367878260869563,78.15001304347825,Yavatmal
445101,128,15172,-117.53125,0.0,SAFE,20.47041578947368,78.29226842105264,Yavatmal
445102,205,22504,-108.77560975609757,0.0,SAFE,20.198372222222222,78.0647388888889,Yavatmal
445103,212,21061,-98.34433962264151,0.0,SAFE,19.959309090909088,78.0908,Yavatmal
445105,121,9679,-78.99173553719008,0.0,SAFE,20.2344,78.0223,Yavatmal
445106,75,6119,-80.58666666666667,0.0,SAFE,19.961949999999998,78.04586666666667,Yavatmal
445109,80,7594,-93.925,0.0,SAFE,20.156542857142856,78.12767142857142,Yavatmal
445110,101,9613,-94.17821782178218,0.0,SAFE,20.164775,77.873825,Yavatmal
445201,117,12580,-106.52136752136752,0.0,SAFE,20.06803,77.68716,Yavatmal
445202,249,20719,-82.20883534136546,0.0,SAFE,20.35182142857143,77.68729285714286,Yavatmal
445203,345,29235,-83.73913043478261,0.0,SAFE,20.156433333333332,77.76588,Yavatmal
445204,1440,42302,-28.37638888888889,0.0,SAFE,20.012795454545454,77.68993181818182,Yavatmal
445205,666,19697,-28.575075075075077,0.0,SAFE,19.884522222222223,77.73272222222221,Yavatmal
445206,357,21138,-58.21008403361345,0.0,SAFE,19.75178181818182,77.74023636363637,Yavatmal
445207,170,16243,-94.54705882352941,0.0,SAFE,19.5771,77.93741428571427,Yavatmal
445209,104,7273,-68.9326923076923,0.0,SAFE,20.0023,77.6301,Yavatmal
445210,39,3977,-100.97435897435898,0.0,SAFE,20.27124,77.9733,Yavatmal
445211,90,6258,-68.53333333333333,0.0,SAFE,19.8689,77.64696666666667,Yavatmal
445215,783,30012,-37.32950191570881,0.0,SAFE,19.931728571428568,77.93578095238095,Yavatmal
445216,25,1584,-62.36,0.0,SAFE,20.0172,77.9071,Yavatmal
445230,132,11190,-83.77272727272727,0.0,SAFE,19.707479999999997,77.8872,Yavatmal
445301,174,22306,-127.19540229885058,0.0,SAFE,20.132907142857142,78.28518571428572,Yavatmal
445302,212,26145,-122.3254716981132,0.0,SAFE,20.056629411764703,78.4499294117647,Yavatmal
445303,155,17844,-114.12258064516129,0.0,SAFE,20.12865294117647,78.7789705882353,Yavatmal
445304,393,32686,-82.1704834605598,0.0,SAFE,20.025015384615383,78.79749230769231,Yavatmal
445305,114,14943,-130.07894736842104,0.0,SAFE,19.9353,78.5353,Yavatmal
445306,100,10613,-105.13,0.0,SAFE,19.9515875,78.31178750000001,Yavatmal
445307,30,4407,-145.9,0.0,SAFE,19.8537,78.9984,Yavatmal
445308,38,6670,-174.52631578947367,0.0,SAFE,20.267416666666666,78.48643333333334,Yavatmal
445323,91,8591,-93.4065934065934,0.0,SAFE,20.193244444444442,78.29783333333334,Yavatmal
445401,83,7920,-94.42168674698796,0.0,SAFE,20.279766666666667,78.20049999999999,Yavatmal
445402,111,12388,-110.6036036036036,0.0,SAFE,20.39400909090909,78.44859090909091,Yavatmal
450001,1972,28253,-13.327079107505071,0.0,SAFE,21.889408333333332,76.54128333333334,East Nimar
450051,121,3038,-24.107438016528924,0.0,SAFE,21.9513,76.4787,East Nimar
450110,110,1588,-13.436363636363636,0.0,SAFE,22.05918,76.577,East Nimar
450112,313,4019,-11.840255591054314,0.0,SAFE,22.07537142857143,76.5126,East Nimar
450114,381,6296,-15.5249343832021,0.0,SAFE,22.2351,76.3934,East Nimar
450116,669,12432,-17.582959641255606,0.0,SAFE,22.058844999999998,76.68294499999999,East Nimar
450117,1759,19610,-10.14837976122797,0.0,SAFE,21.895872222222224,76.30504444444445,East Nimar
450119,21,401,-18.095238095238095,0.0,SAFE,22.0598,76.5164,East Nimar
450221,1381,8165,-4.9123823316437365,0.0,SAFE,21.478277777777777,76.40555555555555,Burhanpur
450331,6066,58352,-8.619518628420705,0.0,SAFE,21.412003846153844,76.36840384615384,Chhindwara
450332,1751,13944,-6.963449457452884,0.0,SAFE,21.37782,76.42316,Burhanpur
450337,281,5710,-19.320284697508896,0.0,SAFE,21.890971428571426,76.53322857142857,East Nimar
450445,482,9568,-18.850622406639005,0.0,SAFE,21.318357142857142,76.31829285714285,Burhanpur
450551,457,8733,-18.10940919037199,0.0,SAFE,22.065223529411764,76.28578235294117,East Nimar
450554,98,3476,-34.46938775510204,0.0,SAFE,21.9362,76.5714,East Nimar
450661,1271,14285,-10.239181746656175,0.0,SAFE,21.7363,76.32430000000001,East Nimar
450771,250,6331,-24.324,0.0,SAFE,21.873771428571427,76.25799285714287,East Nimar
450881,423,8241,-18.4822695035461,0.0,SAFE,21.842254545454548,76.53976363636365,East Nimar
450991,210,3868,-17.419047619047618,0.0,SAFE,21.9729,76.46552,East Nimar
451001,2140,36712,-16.155140186915887,0.0,SAFE,22.131717391304345,75.98331304347826,West Nimar
451111,702,10992,-14.658119658119658,0.0,SAFE,22.065,75.98181000000001,West Nimar
451113,566,13846,-23.462897526501767,0.0,SAFE,22.054492857142858,76.00280714285714,West Nimar
451115,1275,17106,-12.416470588235294,0.0,SAFE,22.251244444444445,75.87061111111112,East Nimar
451220,127,5116,-39.28346456692913,0.0,SAFE,22.098,74.6256125,West Nimar
451221,574,8835,-14.39198606271777,0.0,SAFE,22.24741111111111,76.18923333333333,West Nimar
451224,341,7658,-21.457478005865102,0.0,SAFE,21.9839875,75.7294125,West Nimar
451225,147,4317,-28.367346938775512,0.0,SAFE,22.59268,75.92531,West Nimar
451228,1008,14823,-13.705357142857142,0.0,SAFE,21.97089285714286,75.87240714285714,West Nimar
451331,1587,19073,-11.018273471959672,0.0,SAFE,21.914783333333332,76.14196666666666,West Nimar
451332,3145,24349,-6.7421303656597775,0.0,SAFE,21.818779999999997,75.66659,Khargone
451335,800,12250,-14.3125,0.0,SAFE,22.165991666666667,76.0578,West Nimar
451440,266,5680,-20.353383458646615,0.0,SAFE,22.14731,75.79459,West Nimar
451441,2559,28230,-10.031652989449004,0.0,SAFE,21.650914285714286,75.75441428571428,Khargone
451442,497,10090,-19.301810865191147,0.0,SAFE,21.83588,75.55039,Khargone
451447,2465,25381,-9.296551724137931,0.0,SAFE,21.885913333333335,75.03901333333333,Barwani
451449,1494,14162,-8.479250334672022,0.0,SAFE,21.877506666666665,75.2431,Barwani
451551,5192,68373,-12.168913713405239,0.0,SAFE,21.9952,74.84917777777778,Barwani
451556,964,11994,-11.441908713692946,0.0,SAFE,21.97534285714286,74.98986428571428,Barwani
451660,1001,13017,-12.003996003996004,0.0,SAFE,21.7874,75.0213,Barwani
451666,8459,74172,-7.768412341884384,0.0,SAFE,21.672004545454545,75.20926818181819,Barwani
451770,1707,15065,-7.825424721734036,0.0,SAFE,21.74615,74.88352499999999,Barwani
451881,655,8063,-11.309923664122138,0.0,SAFE,21.6918125,74.6155,Barwani
452001,5028,53930,-9.725934765314241,0.0,SAFE,22.7233,75.87,Indore
452002,2252,33377,-13.821047957371226,0.0,SAFE,22.7334,75.8422,Indore
452003,321,11586,-35.09345794392523,0.0,SAFE,22.7334,75.8422,Indore
452005,434,10604,-23.433179723502302,0.0,SAFE,22.7435,75.8145,Indore
452006,375,8868,-22.648,0.0,SAFE,22.7334,75.8422,Indore
452007,390,11800,-29.256410256410255,0.0,SAFE,22.7334,75.8422,Indore
452009,920,24147,-25.246739130434783,0.0,SAFE,22.7334,75.8422,Indore
452010,2243,45384,-19.233615693267943,0.0,SAFE,22.7069,75.9552,Indore
452011,267,8977,-32.62172284644195,0.0,SAFE,22.7069,75.9552,Indore
452012,423,10808,-24.55082742316785,0.0,SAFE,22.7069,75.9552,Indore
452013,58,914,-14.758620689655173,0.0,SAFE,22.7069,75.9552,Indore
452014,120,2351,-18.591666666666665,0.0,SAFE,22.7069,75.9552,Indore
452015,1123,15912,-13.169189670525379,0.0,SAFE,22.7069,75.9552,Indore
452016,2446,41965,-16.156582174979558,0.0,SAFE,22.707908333333336,75.92635833333334,Indore
452018,133,3219,-23.203007518796994,0.0,SAFE,22.7069,75.9552,Indore
452020,569,15453,-26.15817223198594,0.0,SAFE,22.625891666666664,75.92778333333334,Indore
453001,770,12518,-15.257142857142858,0.0,SAFE,22.8333,75.71620769230769,Indore
453111,256,6643,-24.94921875,0.0,SAFE,22.810550000000003,75.75851666666667,Indore
453112,199,4232,-20.266331658291456,0.0,SAFE,22.7426,75.7941,Indore
453115,393,9301,-22.666666666666668,0.0,SAFE,22.8217,75.61304444444444,Indore
453220,327,4271,-12.061162079510703,0.0,SAFE,22.76559,75.74209,Indore
453331,504,9622,-18.091269841269842,0.0,SAFE,22.719,75.73966,Indore
453441,998,29273,-28.331663326653306,0.0,SAFE,22.60315,75.812545,Indore
453446,26,171,-5.576923076923077,0.0,SAFE,22.5828,75.7859,Indore
453551,682,10421,-14.280058651026392,0.0,SAFE,22.925415384615384,75.82841538461538,Indore
453555,69,898,-12.014492753623188,0.0,SAFE,22.861,75.8422,Indore
453556,1,20,-19.0,0.0,SAFE,22.861,75.8422,Indore
453661,365,5992,-15.416438356164383,0.0,SAFE,22.470942857142855,75.6575,Indore
453771,542,14736,-26.18819188191882,0.0,SAFE,22.821785714285713,75.95598571428572,Indore
454001,2489,41525,-15.683406990759341,0.0,SAFE,22.517588235294117,75.13812647058823,Dhar
454010,463,8749,-17.896328293736502,0.0,SAFE,22.304666666666666,75.41557777777777,Dhar
454111,331,10205,-29.830815709969787,0.0,SAFE,22.546676923076923,75.08256923076922,Dhar
454116,699,12568,-16.97997138769671,0.0,SAFE,22.655046666666667,75.21577333333333,Dhar
454221,587,14012,-22.87052810902896,0.0,SAFE,22.384385714285713,74.85427142857144,Dhar
454331,1158,18726,-15.17098445595855,0.0,SAFE,22.208727777777778,74.76366111111112,Dhar
454335,440,6521,-13.820454545454545,0.0,SAFE,22.184335714285712,74.91115714285715,Dhar
454441,455,7489,-15.45934065934066,0.0,SAFE,22.520983333333334,75.10763333333334,Dhar
454446,3186,36120,-10.337099811676083,0.0,SAFE,22.317855172413793,75.15824482758622,Dhar
454449,621,16460,-25.505636070853463,0.0,SAFE,22.465772727272725,75.12594545454546,Dhar
454552,532,23956,-44.03007518796993,0.0,SAFE,22.38017142857143,75.36227142857142,Dhar
454660,772,16761,-20.71113989637306,0.0,SAFE,22.6987,75.2376625,Dhar
454665,208,5742,-26.60576923076923,0.0,SAFE,22.760272727272728,75.17401818181817,Dhar
454773,293,4328,-13.771331058020477,0.0,SAFE,22.5929,75.6712,Dhar
454774,60,1253,-19.883333333333333,0.0,SAFE,22.5839,75.646,Dhar
454775,439,9386,-20.380410022779042,0.0,SAFE,22.602,75.6965,Dhar
455001,3535,51113,-13.459123055162658,0.0,SAFE,22.970248484848483,76.2755090909091,Dewas
455111,84,719,-7.559523809523809,0.0,SAFE,22.925525,76.049275,Dewas
455115,257,3428,-12.33852140077821,0.0,SAFE,22.90072857142857,76.2345,Dewas
455116,472,8247,-16.472457627118644,0.0,SAFE,23.12449375,76.37720625,Dewas
455118,653,15694,-23.033690658499236,0.0,SAFE,22.78540588235294,76.44181764705883,Dewas
455221,205,3300,-15.097560975609756,0.0,SAFE,22.7152,76.458,Dewas
455223,428,8396,-18.61682242990654,0.0,SAFE,22.8165,76.31303333333334,Dewas
455227,2054,28572,-12.910418695228822,0.0,SAFE,22.646614285714286,76.38637142857144,Dewas
455332,928,14883,-15.037715517241379,0.0,SAFE,22.67474375,76.69749375,Dewas
455336,828,14581,-16.60990338164251,0.0,SAFE,22.65875,76.79631875,Dewas
455339,302,4653,-14.407284768211921,0.0,SAFE,22.55459090909091,76.95758181818182,Dewas
455440,324,7134,-21.01851851851852,0.0,SAFE,22.623527272727273,76.62240909090909,Dewas
455459,329,5963,-17.124620060790274,0.0,SAFE,22.5436,76.69361428571429,Dewas
456001,782,20280,-24.933503836317136,0.0,SAFE,23.4977,75.6802,Ujjain
456003,136,1668,-11.264705882352942,0.0,SAFE,23.4977,75.6802,Ujjain
456006,1725,41441,-23.02376811594203,0.0,SAFE,23.483349999999998,75.68319583333333,Ujjain
456010,825,26965,-31.684848484848484,0.0,SAFE,23.1824,75.7764,Ujjain
456221,467,5406,-10.576017130620984,0.0,SAFE,23.3807,75.5639,Ujjain
456222,794,6623,-7.341309823677582,0.0,SAFE,23.317876923076923,75.64928461538463,Ujjain
456224,1169,12498,-9.691189050470488,0.0,SAFE,23.33259333333333,75.48187333333334,Ujjain
456313,537,6245,-10.629422718808193,0.0,SAFE,23.3317,75.6684,Ujjain
456331,267,2824,-9.576779026217228,0.0,SAFE,23.3317,75.6684,Ujjain
456335,992,9392,-8.46774193548387,0.0,SAFE,23.291328571428572,75.83811428571428,Ujjain
456337,456,5063,-10.103070175438596,0.0,SAFE,23.3317,75.6684,Ujjain
456440,407,4733,-10.628992628992629,0.0,SAFE,23.405400000000004,75.61552857142858,Ujjain
456441,796,10103,-11.692211055276381,0.0,SAFE,23.17293,75.92135,Ujjain
456443,771,14555,-17.878080415045396,0.0,SAFE,23.3651875,75.7065,Ujjain
456550,840,12780,-14.214285714285714,0.0,SAFE,23.336280000000002,75.67750000000001,Ujjain
456661,244,3855,-14.799180327868852,0.0,SAFE,23.2256,75.9032,Ujjain
456664,227,4181,-17.41850220264317,0.0,SAFE,23.113657142857143,75.8156,Ujjain
456665,570,10888,-18.101754385964913,0.0,SAFE,23.336055555555557,75.79046666666666,Ujjain
456668,441,9225,-19.918367346938776,0.0,SAFE,23.359928571428572,75.78028571428571,Ujjain
456770,354,6480,-17.305084745762713,0.0,SAFE,23.355175,76.1024125,Ujjain
456771,1164,9553,-7.207044673539519,0.0,SAFE,23.097853846153843,75.67880769230769,Ujjain
456776,385,2303,-4.9818181818181815,0.0,SAFE,23.186533333333333,75.33048333333333,Ujjain
457001,2644,83636,-30.632375189107414,0.0,SAFE,23.45133555555556,75.07476222222223,Ratlam
457114,807,24745,-29.662949194547707,0.0,SAFE,23.517169230769234,75.14818461538462,Ratlam
457118,737,18853,-24.580732700135684,0.0,SAFE,23.514675,75.10853750000001,Ratlam
457119,3,0,1.0,1.0,CRITICAL,23.6081,75.4379125,Ratlam
457222,390,6347,-15.274358974358975,0.0,SAFE,23.497938461538464,75.08781538461538,Ratlam
457226,866,19944,-22.03002309468822,0.0,SAFE,23.510120000000004,75.09256666666667,Ratlam
457331,315,5739,-17.21904761904762,0.0,SAFE,23.514287500000002,75.0715875,Ratlam
457333,171,4252,-23.86549707602339,0.0,SAFE,23.6755,74.9508,Ratlam
457336,254,3970,-14.62992125984252,0.0,SAFE,23.392125,75.1251125,Ratlam
457339,202,3448,-16.06930693069307,0.0,SAFE,23.869,75.4755,Ratlam
457340,164,2459,-13.99390243902439,0.0,SAFE,23.501,75.0901,Ratlam
457441,360,7741,-20.502777777777776,0.0,SAFE,23.501,75.0901,Ratlam
457550,559,14085,-24.196779964221825,0.0,SAFE,23.55801818181818,75.2343181818182,Ratlam
457555,514,19159,-36.27431906614786,0.0,SAFE,23.501,75.0901,Ratlam
457661,6748,40645,-5.023266152934203,0.0,SAFE,22.68795,74.64845,Jhabua
457770,711,10511,-13.783403656821378,0.0,SAFE,22.9575875,74.7198,Jhabua
457772,171,4163,-23.34502923976608,0.0,SAFE,23.004942857142858,74.81344285714285,Jhabua
457773,488,5937,-11.165983606557377,0.0,SAFE,22.90368,74.76265,Jhabua
457775,751,12135,-15.158455392809588,0.0,SAFE,22.8917,74.76316666666666,Jhabua
457777,982,21736,-21.134419551934826,0.0,SAFE,22.942088235294115,74.59781764705883,Jhabua
457779,2793,22195,-6.9466523451485855,0.0,SAFE,22.856528571428573,74.55306428571429,Jhabua
457882,912,15470,-15.962719298245615,0.0,SAFE,22.43896,74.57633000000001,Jhabua
457885,115,2496,-20.704347826086956,0.0,SAFE,22.45292,74.58330000000001,Alirajpur
457887,900,11396,-11.662222222222223,0.0,SAFE,22.31782857142857,74.37827619047619,Jhabua
457888,805,17746,-21.04472049689441,0.0,SAFE,22.137972727272725,74.27177272727273,Alirajpur
457990,3031,26065,-7.5994721214120755,0.0,SAFE,22.540282352941176,74.59881764705881,Jhabua
457993,1579,13437,-7.509816339455352,0.0,SAFE,22.863533333333333,74.65506666666667,Jhabua
458001,411,15378,-36.416058394160586,0.0,SAFE,24.211300000000005,75.4055,Mandsaur
458002,699,15948,-21.815450643776824,0.0,SAFE,24.2113,75.4055,Mandsaur
458110,762,13685,-16.959317585301836,0.0,SAFE,24.594146666666667,75.14288666666667,Neemuch
458113,289,5040,-16.439446366782008,0.0,SAFE,24.589784615384612,75.14602307692307,Neemuch
458116,485,6004,-11.37938144329897,0.0,SAFE,24.561474999999998,75.1862375,Neemuch
458118,450,6947,-14.437777777777777,0.0,SAFE,24.592990909090908,75.16829999999999,Neemuch
458220,279,6336,-21.70967741935484,0.0,SAFE,24.60382,75.11841999999999,Neemuch
458226,416,4337,-9.42548076923077,0.0,SAFE,24.656111111111112,75.11878888888889,Neemuch
458228,428,4208,-8.83177570093458,0.0,SAFE,24.657185714285713,75.1668,Neemuch
458330,280,7944,-27.37142857142857,0.0,SAFE,24.604685714285715,75.10431428571428,Neemuch
458336,140,1373,-8.807142857142857,0.0,SAFE,24.6056,75.1446,Neemuch
458339,267,3383,-11.670411985018726,0.0,SAFE,24.39046666666667,75.04166666666667,Neemuch
458389,392,5883,-14.00765306122449,0.0,SAFE,24.2113,75.4055,Mandsaur
458441,1257,35033,-26.870326173428797,0.0,SAFE,24.42388,75.03642666666666,Neemuch
458468,48,1171,-23.395833333333332,0.0,SAFE,24.4109,75.0287,Neemuch
458470,45,686,-14.244444444444444,0.0,SAFE,24.6056,75.1446,Neemuch
458553,266,3419,-11.853383458646617,0.0,SAFE,24.250266666666665,75.19263333333333,Neemuch
458556,455,6576,-13.452747252747253,0.0,SAFE,24.24294666666667,75.44467333333334,Mandsaur
458558,397,8333,-19.98992443324937,0.0,SAFE,24.20910666666667,75.39622000000001,Mandsaur
458664,370,6788,-17.345945945945946,0.0,SAFE,24.279484615384618,75.61371538461539,Mandsaur
458667,506,11873,-22.464426877470355,0.0,SAFE,24.19577894736842,75.39613684210526,Mandsaur
458669,323,4608,-13.26625386996904,0.0,SAFE,24.200541666666666,75.498125,Mandsaur
458771,56,462,-7.25,0.0,SAFE,24.2113,75.4055,Mandsaur
458775,911,10934,-11.002195389681669,0.0,SAFE,24.267043750000003,75.46333125000001,Mandsaur
458778,268,3096,-10.552238805970148,0.0,SAFE,24.211300000000005,75.4055,Mandsaur
458880,783,13826,-16.65772669220945,0.0,SAFE,24.31228823529412,75.62807647058823,Mandsaur
458883,906,10930,-11.06401766004415,0.0,SAFE,24.19544,75.544385,Mandsaur
458888,525,11533,-20.96761904761905,0.0,SAFE,24.204626315789472,75.42377894736842,Mandsaur
458895,426,5936,-12.934272300469484,0.0,SAFE,24.19196666666667,75.39121666666666,Mandsaur
458990,400,8828,-21.07,0.0,SAFE,24.17849166666667,75.4038,Mandsaur
460001,1734,30133,-16.37773933102653,0.0,SAFE,21.911458333333332,77.78803749999999,Betul
460004,135,4339,-31.14074074074074,0.0,SAFE,22.057342857142856,78.08332857142857,Betul
460110,380,11406,-29.01578947368421,0.0,SAFE,21.75687857142857,77.90044999999999,Betul
460220,815,26454,-31.45889570552147,0.0,SAFE,21.6286,77.71538000000001,Betul
460225,458,8973,-18.59170305676856,0.0,SAFE,21.8366875,77.7543,Betul
460330,1465,25605,-16.477815699658702,0.0,SAFE,22.026319230769232,77.57945,Betul
460440,548,15380,-27.065693430656935,0.0,SAFE,22.228288235294116,77.95729411764707,Betul
460443,169,9570,-55.62721893491124,0.0,SAFE,22.032975,78.0055,Betul
460447,83,2664,-31.096385542168676,0.0,SAFE,22.1032,78.1716,Betul
460449,195,8713,-43.68205128205128,0.0,SAFE,22.04026,77.94432,Betul
460551,460,10546,-21.92608695652174,0.0,SAFE,22.01160769230769,77.94264615384614,Betul
460553,107,2773,-24.91588785046729,0.0,SAFE,21.89548,78.02506,Betul
460554,348,6598,-17.95977011494253,0.0,SAFE,21.96482,77.78407999999999,Betul
460557,100,3013,-29.13,0.0,SAFE,21.7511,77.9755,Betul
460661,528,15411,-28.1875,0.0,SAFE,21.815299999999997,78.22679166666667,Betul
460663,303,7129,-22.528052805280527,0.0,SAFE,21.89994,78.4718,Betul
460665,82,3286,-39.073170731707314,0.0,SAFE,21.674599999999998,78.21488571428571,Betul
460666,63,3277,-51.01587301587302,0.0,SAFE,21.708800000000004,78.08447,Betul
460668,171,5620,-31.86549707602339,0.0,SAFE,21.71241111111111,78.19441111111111,Betul
461001,705,16848,-22.897872340425533,0.0,SAFE,22.607876470588238,77.96642941176471,Hoshangabad
461110,19,428,-21.526315789473685,0.0,SAFE,22.7,77.7333,Hoshangabad
461111,921,23218,-24.20955483170467,0.0,SAFE,22.55903846153846,77.77013846153847,Harda
461115,132,2662,-19.166666666666668,0.0,SAFE,22.595325,77.98805,Hoshangabad
461116,113,1591,-13.079646017699115,0.0,SAFE,22.688285714285712,77.94794285714285,Hoshangabad
461122,16,528,-32.0,0.0,SAFE,22.6736,77.6203,Hoshangabad
461221,330,5432,-15.460606060606061,0.0,SAFE,22.38435625,77.59369375,Hoshangabad
461223,699,12026,-16.204577968526465,0.0,SAFE,22.5004,77.34998421052632,Hoshangabad
461228,768,17691,-22.03515625,0.0,SAFE,22.410852173913046,77.44283913043478,Betul
461331,1184,29820,-24.18581081081081,0.0,SAFE,22.519289655172415,77.78758965517241,Harda
461441,771,14413,-17.69390402075227,0.0,SAFE,22.420762500000002,77.59919375,Harda
461551,15,398,-25.533333333333335,0.0,SAFE,22.5689,77.7244,Hoshangabad
461661,443,9865,-21.2686230248307,0.0,SAFE,22.74495,78.00509444444444,Hoshangabad
461668,178,4506,-24.314606741573034,0.0,SAFE,22.729783333333334,78.0786,Hoshangabad
461771,470,11561,-23.597872340425532,0.0,SAFE,22.650944444444445,78.14152222222222,Hoshangabad
461775,1157,17589,-14.202247191011235,0.0,SAFE,22.750516666666666,78.35085,Hoshangabad
461881,72,882,-11.25,0.0,SAFE,22.4679,78.4331,Hoshangabad
461990,1448,14614,-9.092541436464089,0.0,SAFE,22.821927272727272,78.55172727272726,Hoshangabad
462001,3491,49214,-13.097393297049557,0.0,SAFE,23.478,77.3961,Bhopal
462002,38,1094,-27.789473684210527,0.0,SAFE,23.478,77.3961,Bhopal
462003,679,17354,-24.55817378497791,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462004,57,1522,-25.70175438596491,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462008,294,7604,-24.86394557823129,0.0,SAFE,23.478,77.3961,Bhopal
462010,842,22766,-26.038004750593824,0.0,SAFE,23.478,77.3961,Bhopal
462011,35,689,-18.685714285714287,0.0,SAFE,23.478,77.3961,Bhopal
462016,230,8219,-34.73478260869565,0.0,SAFE,23.478,77.3961,Bhopal
462022,1274,22033,-16.294348508634222,0.0,SAFE,23.478,77.3961,Bhopal
462023,638,18947,-28.697492163009404,0.0,SAFE,23.478,77.3961,Bhopal
462024,70,2497,-34.67142857142857,0.0,SAFE,23.478,77.3961,Bhopal
462026,199,5064,-24.44723618090452,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462030,911,17841,-18.58397365532382,0.0,SAFE,23.456755555555556,77.38723333333333,Bhopal
462031,2,47,-22.5,0.0,SAFE,23.478,77.3961,Bhopal
462036,262,4904,-17.717557251908396,0.0,SAFE,23.478,77.3961,Bhopal
462037,169,3946,-22.349112426035504,0.0,SAFE,23.478,77.3961,Bhopal
462038,612,17796,-28.07843137254902,0.0,SAFE,23.478,77.3961,Bhopal
462039,93,3116,-32.505376344086024,0.0,SAFE,23.478,77.3961,Bhopal
462041,168,4427,-25.351190476190474,0.0,SAFE,23.478,77.3961,Bhopal
462042,563,17768,-30.559502664298403,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462043,215,8096,-36.65581395348837,0.0,SAFE,23.478,77.3961,Bhopal
462044,286,6767,-22.66083916083916,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462045,18,232,-11.88888888888889,0.0,SAFE,23.478,77.3961,Bhopal
462046,384,12224,-30.833333333333332,0.0,SAFE,23.213800000000003,77.48756666666667,Bhopal
462047,74,2445,-32.04054054054054,0.0,SAFE,23.477999999999998,77.3961,Bhopal
462101,507,8770,-16.297830374753453,0.0,SAFE,23.47634285714286,77.40478571428572,Bhopal
463106,419,8311,-18.83532219570406,0.0,SAFE,23.4999,77.40144285714287,Bhopal
463111,276,5233,-17.96014492753623,0.0,SAFE,23.478,77.3961,Bhopal
464001,1846,36246,-18.634886240520043,0.0,SAFE,23.64150454545455,77.9734,Vidisha
464111,399,8393,-20.035087719298247,0.0,SAFE,23.8927,77.8133,Vidisha
464113,206,3038,-13.74757281553398,0.0,SAFE,23.8927,77.8133,Vidisha
464114,953,21453,-21.511017838405035,0.0,SAFE,24.1287,77.4312,Vidisha
464220,128,3248,-24.375,0.0,SAFE,23.818233333333335,77.8257,Vidisha
